ENSDARG00000109030	ENSDART00000178435	ENSDARE00001236303	3	13001388	13001538	+
ENSDARG00000109030	ENSDART00000178435	ENSDARE00001248040	3	13003589	13003745	+
ENSDARG00000109030	ENSDART00000178435	ENSDARE00001247340	3	13008035	13008226	+
ENSDARG00000109030	ENSDART00000178435	ENSDARE00001235120	3	13013767	13015804	+
ENSDARG00000106024	ENSDART00000179297	ENSDARE00001243649	3	13208574	13208738	-
ENSDARG00000106024	ENSDART00000179297	ENSDARE00001244791	3	13205330	13206364	-
ENSDARG00000107399	ENSDART00000178431	ENSDARE00001244950	3	13239750	13239925	+
ENSDARG00000107399	ENSDART00000178431	ENSDARE00001242748	3	13240215	13240726	+
ENSDARG00000108560	ENSDART00000178730	ENSDARE00001247773	3	14051197	14051899	+
ENSDARG00000108560	ENSDART00000178730	ENSDARE00001235119	3	14052183	14052673	+
ENSDARG00000108393	ENSDART00000177860	ENSDARE00001240783	3	14094352	14094843	+
ENSDARG00000108393	ENSDART00000177860	ENSDARE00001237045	3	14098390	14098692	+
ENSDARG00000108521	ENSDART00000178636	ENSDARE00001240911	3	14101398	14102547	+
ENSDARG00000108521	ENSDART00000178636	ENSDARE00001241284	3	14102626	14102709	+
ENSDARG00000108521	ENSDART00000178636	ENSDARE00001235827	3	14103622	14104919	+
ENSDARG00000106079	ENSDART00000177420	ENSDARE00001244916	3	16513026	16513119	-
ENSDARG00000106079	ENSDART00000177420	ENSDARE00001245519	3	16512409	16512493	-
ENSDARG00000092120	ENSDART00000132163	ENSDARE00001029903	3	16724601	16724693	+
ENSDARG00000092120	ENSDART00000132163	ENSDARE00000988951	3	16725350	16725407	+
ENSDARG00000092120	ENSDART00000132163	ENSDARE00001014051	3	16725523	16725585	+
ENSDARG00000092120	ENSDART00000132163	ENSDARE00001010073	3	16725695	16726458	+
ENSDARG00000094883	ENSDART00000140315	ENSDARE00001039890	3	16753348	16753480	-
ENSDARG00000094883	ENSDART00000140315	ENSDARE00001022600	3	16751375	16751449	-
ENSDARG00000094883	ENSDART00000140315	ENSDARE00001011949	3	16750443	16751074	-
ENSDARG00000107147	ENSDART00000175098	ENSDARE00001239486	3	17990829	17990894	-
ENSDARG00000107147	ENSDART00000175098	ENSDARE00001243485	3	17983969	17984038	-
ENSDARG00000107147	ENSDART00000175098	ENSDARE00001246626	3	17983645	17983886	-
ENSDARG00000107147	ENSDART00000177044	ENSDARE00001239486	3	17990829	17990894	-
ENSDARG00000107147	ENSDART00000177044	ENSDARE00001246626	3	17983645	17983886	-
ENSDARG00000107147	ENSDART00000176586	ENSDARE00001240835	3	17983969	17984740	-
ENSDARG00000107147	ENSDART00000176586	ENSDARE00001246626	3	17983645	17983886	-
ENSDARG00000106889	ENSDART00000176943	ENSDARE00001240533	3	18028006	18028697	-
ENSDARG00000106889	ENSDART00000176943	ENSDARE00001243324	3	18027458	18027897	-
ENSDARG00000099809	ENSDART00000165552	ENSDARE00001215174	3	19665015	19665079	-
ENSDARG00000099809	ENSDART00000165552	ENSDARE00001163223	3	19664308	19664386	-
ENSDARG00000099809	ENSDART00000165552	ENSDARE00001166153	3	19663508	19663724	-
ENSDARG00000104512	ENSDART00000165944	ENSDARE00001204842	3	20763570	20763727	+
ENSDARG00000104512	ENSDART00000165944	ENSDARE00001192398	3	20763869	20765414	+
ENSDARG00000107474	ENSDART00000178647	ENSDARE00001247884	3	22716039	22716137	+
ENSDARG00000107474	ENSDART00000178647	ENSDARE00001236449	3	22716941	22717399	+
ENSDARG00000098353	ENSDART00000167127	ENSDARE00001170850	3	22724125	22724309	+
ENSDARG00000098353	ENSDART00000167127	ENSDARE00001191744	3	22749223	22749899	+
ENSDARG00000096994	ENSDART00000153997	ENSDARE00001146111	3	22966180	22966297	+
ENSDARG00000096994	ENSDART00000153997	ENSDARE00001144625	3	22983088	22983181	+
ENSDARG00000096994	ENSDART00000153997	ENSDARE00001144066	3	22984599	22984667	+
ENSDARG00000096994	ENSDART00000153997	ENSDARE00001148148	3	23005093	23005393	+
ENSDARG00000096994	ENSDART00000157257	ENSDARE00001148839	3	22966196	22966293	+
ENSDARG00000096994	ENSDART00000157257	ENSDARE00001144066	3	22984599	22984667	+
ENSDARG00000096994	ENSDART00000157257	ENSDARE00001142198	3	23045426	23045565	+
ENSDARG00000096994	ENSDART00000157257	ENSDARE00001148431	3	23049259	23049895	+
ENSDARG00000097849	ENSDART00000153505	ENSDARE00001144580	3	23555650	23556152	-
ENSDARG00000097724	ENSDART00000155419	ENSDARE00001147271	3	23804525	23804688	+
ENSDARG00000097724	ENSDART00000155419	ENSDARE00001141217	3	23805780	23806038	+
ENSDARG00000097724	ENSDART00000155419	ENSDARE00001137840	3	23835255	23835584	+
ENSDARG00000096864	ENSDART00000154673	ENSDARE00001146252	3	24031321	24031434	+
ENSDARG00000096864	ENSDART00000154673	ENSDARE00001148651	3	24034372	24034511	+
ENSDARG00000096864	ENSDART00000154673	ENSDARE00001147737	3	24040302	24040682	+
ENSDARG00000097087	ENSDART00000155846	ENSDARE00001139436	3	24050085	24050149	+
ENSDARG00000097087	ENSDART00000155846	ENSDARE00001147583	3	24050959	24051092	+
ENSDARG00000097087	ENSDART00000155846	ENSDARE00001145207	3	24051665	24051815	+
ENSDARG00000097087	ENSDART00000155846	ENSDARE00001145365	3	24053674	24053878	+
ENSDARG00000109171	ENSDART00000178412	ENSDARE00001238916	3	25819250	25819519	-
ENSDARG00000109171	ENSDART00000178412	ENSDARE00001241157	3	25818548	25818625	-
ENSDARG00000109171	ENSDART00000178412	ENSDARE00001237394	3	25814655	25814744	-
ENSDARG00000109171	ENSDART00000178412	ENSDARE00001247797	3	25809337	25813470	-
ENSDARG00000096978	ENSDART00000154290	ENSDARE00001136615	3	25842971	25843206	-
ENSDARG00000096978	ENSDART00000154290	ENSDARE00001138377	3	25838726	25838803	-
ENSDARG00000096978	ENSDART00000154290	ENSDARE00001136383	3	25835637	25835729	-
ENSDARG00000096978	ENSDART00000154290	ENSDARE00001138841	3	25820536	25825512	-
ENSDARG00000097189	ENSDART00000157382	ENSDARE00001135042	3	25857303	25857451	-
ENSDARG00000097189	ENSDART00000157382	ENSDARE00001140788	3	25856180	25856251	-
ENSDARG00000097189	ENSDART00000157382	ENSDARE00001145548	3	25855991	25856089	-
ENSDARG00000097189	ENSDART00000157382	ENSDARE00001141523	3	25853883	25855840	-
ENSDARG00000107220	ENSDART00000176317	ENSDARE00001236719	3	26152907	26153022	-
ENSDARG00000107220	ENSDART00000176317	ENSDARE00001243982	3	26151898	26152362	-
ENSDARG00000108804	ENSDART00000177729	ENSDARE00001235772	3	26505165	26505382	-
ENSDARG00000108804	ENSDART00000177729	ENSDARE00001246398	3	26460041	26460228	-
ENSDARG00000107350	ENSDART00000178570	ENSDARE00001243509	3	26549139	26549550	-
ENSDARG00000107350	ENSDART00000178570	ENSDARE00001246704	3	26532862	26534284	-
ENSDARG00000106441	ENSDART00000179360	ENSDARE00001243088	3	26870470	26870536	-
ENSDARG00000106441	ENSDART00000179360	ENSDARE00001242085	3	26869916	26870183	-
ENSDARG00000107836	ENSDART00000175278	ENSDARE00001239086	3	27163508	27163982	+
ENSDARG00000107836	ENSDART00000175278	ENSDARE00001241399	3	27212136	27212749	+
ENSDARG00000107836	ENSDART00000177526	ENSDARE00001239086	3	27163508	27163982	+
ENSDARG00000107836	ENSDART00000177526	ENSDARE00001241024	3	27167489	27167567	+
ENSDARG00000107836	ENSDART00000177526	ENSDARE00001237131	3	27208493	27208608	+
ENSDARG00000107836	ENSDART00000177526	ENSDARE00001244802	3	27212136	27212274	+
ENSDARG00000107836	ENSDART00000177526	ENSDARE00001246563	3	27212386	27212749	+
ENSDARG00000107836	ENSDART00000175413	ENSDARE00001238439	3	27208448	27208579	+
ENSDARG00000107836	ENSDART00000175413	ENSDARE00001241399	3	27212136	27212749	+
ENSDARG00000106171	ENSDART00000175103	ENSDARE00001237417	3	27215997	27216134	+
ENSDARG00000106171	ENSDART00000175103	ENSDARE00001243479	3	27363898	27363963	+
ENSDARG00000108160	ENSDART00000177549	ENSDARE00001242746	3	27794994	27795195	-
ENSDARG00000108160	ENSDART00000177549	ENSDARE00001238727	3	27794787	27794836	-
ENSDARG00000108160	ENSDART00000177549	ENSDARE00001246409	3	27785382	27785611	-
ENSDARG00000108160	ENSDART00000178100	ENSDARE00001242272	3	27795903	27796211	-
ENSDARG00000108160	ENSDART00000178100	ENSDARE00001241576	3	27795182	27795198	-
ENSDARG00000108160	ENSDART00000178100	ENSDARE00001238146	3	27794738	27795070	-
ENSDARG00000108160	ENSDART00000178984	ENSDARE00001242272	3	27795903	27796211	-
ENSDARG00000108160	ENSDART00000178984	ENSDARE00001241576	3	27795182	27795198	-
ENSDARG00000108160	ENSDART00000178984	ENSDARE00001242083	3	27794994	27795070	-
ENSDARG00000108160	ENSDART00000178984	ENSDARE00001244255	3	27794738	27794836	-
ENSDARG00000105969	ENSDART00000177823	ENSDARE00001244931	3	27793084	27793174	-
ENSDARG00000105969	ENSDART00000177823	ENSDARE00001235552	3	27791603	27792421	-
ENSDARG00000105969	ENSDART00000177823	ENSDARE00001245079	3	27791255	27791385	-
ENSDARG00000105969	ENSDART00000177823	ENSDARE00001247187	3	27791079	27791125	-
ENSDARG00000105969	ENSDART00000177823	ENSDARE00001239047	3	27790945	27790949	-
ENSDARG00000096347	ENSDART00000150912	ENSDARE00001072972	3	28371616	28371651	-
ENSDARG00000096347	ENSDART00000150912	ENSDARE00001074025	3	28350426	28350486	-
ENSDARG00000096347	ENSDART00000150912	ENSDARE00001072441	3	28346921	28346959	-
ENSDARG00000096347	ENSDART00000150912	ENSDARE00001075542	3	28313864	28314220	-
ENSDARG00000105840	ENSDART00000178436	ENSDARE00001244280	3	28625387	28625778	-
ENSDARG00000105840	ENSDART00000178436	ENSDARE00001240718	3	28624711	28624748	-
ENSDARG00000105840	ENSDART00000178436	ENSDARE00001237172	3	28624383	28624457	-
ENSDARG00000105840	ENSDART00000178436	ENSDARE00001237140	3	28623892	28624087	-
ENSDARG00000108155	ENSDART00000174427	ENSDARE00001247627	3	28768287	28768476	+
ENSDARG00000108155	ENSDART00000174427	ENSDARE00001243006	3	28794506	28795233	+
ENSDARG00000096287	ENSDART00000150946	ENSDARE00001071152	3	28777448	28779106	-
ENSDARG00000096287	ENSDART00000150946	ENSDARE00001068836	3	28768753	28768958	-
ENSDARG00000097575	ENSDART00000156117	ENSDARE00001139759	3	29891587	29892360	-
ENSDARG00000097575	ENSDART00000156117	ENSDARE00001135503	3	29891236	29891342	-
ENSDARG00000096295	ENSDART00000151006	ENSDARE00001075090	3	30187011	30187134	+
ENSDARG00000096295	ENSDART00000151006	ENSDARE00001075451	3	30213222	30213357	+
ENSDARG00000096295	ENSDART00000151006	ENSDARE00001071330	3	30215715	30215947	+
ENSDARG00000096420	ENSDART00000150985	ENSDARE00001072605	3	30223926	30224445	+
ENSDARG00000096420	ENSDART00000150985	ENSDARE00001070127	3	30224624	30224745	+
ENSDARG00000097595	ENSDART00000153958	ENSDARE00001138229	3	30563559	30563584	+
ENSDARG00000097595	ENSDART00000153958	ENSDARE00001147447	3	30563844	30564030	+
ENSDARG00000097595	ENSDART00000154331	ENSDARE00001138229	3	30563559	30563584	+
ENSDARG00000097595	ENSDART00000154331	ENSDARE00001135222	3	30563844	30563883	+
ENSDARG00000097595	ENSDART00000154331	ENSDARE00001140552	3	30564099	30564260	+
ENSDARG00000106688	ENSDART00000176024	ENSDARE00001238963	3	31468498	31468568	-
ENSDARG00000106688	ENSDART00000176024	ENSDARE00001235359	3	31393707	31393872	-
ENSDARG00000106688	ENSDART00000176024	ENSDARE00001242728	3	31385259	31385359	-
ENSDARG00000106688	ENSDART00000176024	ENSDARE00001244995	3	31379756	31379919	-
ENSDARG00000106688	ENSDART00000176978	ENSDARE00001238963	3	31468498	31468568	-
ENSDARG00000106688	ENSDART00000176978	ENSDARE00001235359	3	31393707	31393872	-
ENSDARG00000106688	ENSDART00000176978	ENSDARE00001246343	3	31380060	31380190	-
ENSDARG00000106688	ENSDART00000179145	ENSDARE00001236961	3	31385506	31385603	-
ENSDARG00000106688	ENSDART00000179145	ENSDARE00001240174	3	31384976	31385359	-
ENSDARG00000096862	ENSDART00000154937	ENSDARE00001145133	3	32342947	32342999	+
ENSDARG00000096862	ENSDART00000154937	ENSDARE00001140909	3	32345049	32345571	+
ENSDARG00000107605	ENSDART00000174513	ENSDARE00001238091	3	32909593	32910534	+
ENSDARG00000107605	ENSDART00000174513	ENSDARE00001247885	3	32910808	32910845	+
ENSDARG00000107605	ENSDART00000174513	ENSDARE00001240978	3	32911151	32911836	+
ENSDARG00000106428	ENSDART00000177985	ENSDARE00001247290	3	32911930	32912046	+
ENSDARG00000106428	ENSDART00000177985	ENSDARE00001235015	3	32912617	32912691	+
ENSDARG00000106428	ENSDART00000177985	ENSDARE00001245680	3	32913083	32913308	+
ENSDARG00000103039	ENSDART00000159437	ENSDARE00001187266	3	33252568	33252776	+
ENSDARG00000103039	ENSDART00000159437	ENSDARE00001198042	3	33257152	33257253	+
ENSDARG00000096325	ENSDART00000150905	ENSDARE00001073736	3	33558972	33559040	-
ENSDARG00000096325	ENSDART00000150905	ENSDARE00001071789	3	33550084	33550263	-
ENSDARG00000096325	ENSDART00000150905	ENSDARE00001073243	3	33549804	33549906	-
ENSDARG00000107061	ENSDART00000174912	ENSDARE00001240873	3	34512278	34512465	-
ENSDARG00000107061	ENSDART00000174912	ENSDARE00001240954	3	34511540	34512171	-
ENSDARG00000108159	ENSDART00000176673	ENSDARE00001234923	3	35292802	35292910	+
ENSDARG00000108159	ENSDART00000176673	ENSDARE00001245985	3	35295124	35295176	+
ENSDARG00000107881	ENSDART00000176700	ENSDARE00001246419	3	35310402	35310515	+
ENSDARG00000107881	ENSDART00000176700	ENSDARE00001235895	3	35360029	35360439	+
ENSDARG00000106647	ENSDART00000178383	ENSDARE00001243395	3	37453483	37454325	+
ENSDARG00000106647	ENSDART00000178383	ENSDARE00001247109	3	37454565	37454672	+
ENSDARG00000107145	ENSDART00000176184	ENSDARE00001237165	3	37454871	37455262	+
ENSDARG00000107145	ENSDART00000176184	ENSDARE00001246320	3	37485782	37486027	+
ENSDARG00000107145	ENSDART00000177339	ENSDARE00001237165	3	37454871	37455262	+
ENSDARG00000107145	ENSDART00000177339	ENSDARE00001240040	3	37455340	37455533	+
ENSDARG00000108167	ENSDART00000177418	ENSDARE00001239371	3	37457409	37457917	+
ENSDARG00000108167	ENSDART00000177418	ENSDARE00001236231	3	37474446	37474499	+
ENSDARG00000098000	ENSDART00000155120	ENSDARE00001143683	3	37507507	37507531	-
ENSDARG00000098000	ENSDART00000155120	ENSDARE00001148430	3	37497741	37497815	-
ENSDARG00000098000	ENSDART00000155120	ENSDARE00001144922	3	37494120	37494222	-
ENSDARG00000098000	ENSDART00000155120	ENSDARE00001144250	3	37492716	37494001	-
ENSDARG00000098000	ENSDART00000157251	ENSDARE00001134740	3	37497981	37498000	-
ENSDARG00000098000	ENSDART00000157251	ENSDARE00001148430	3	37497741	37497815	-
ENSDARG00000098000	ENSDART00000157251	ENSDARE00001144922	3	37494120	37494222	-
ENSDARG00000098000	ENSDART00000157251	ENSDARE00001145672	3	37492828	37494001	-
ENSDARG00000108914	ENSDART00000177258	ENSDARE00001235402	3	37610889	37611172	+
ENSDARG00000108914	ENSDART00000177258	ENSDARE00001239759	3	37611292	37611371	+
ENSDARG00000106948	ENSDART00000178251	ENSDARE00001235004	3	38908731	38908881	+
ENSDARG00000106948	ENSDART00000178251	ENSDARE00001240841	3	38910782	38910852	+
ENSDARG00000107042	ENSDART00000176975	ENSDARE00001243811	3	38912611	38912633	+
ENSDARG00000107042	ENSDART00000176975	ENSDARE00001243574	3	38914520	38914620	+
ENSDARG00000097747	ENSDART00000156123	ENSDARE00001136499	3	39312778	39313045	-
ENSDARG00000097747	ENSDART00000156123	ENSDARE00001134877	3	39230015	39230342	-
ENSDARG00000097765	ENSDART00000156848	ENSDARE00001143385	3	39413904	39414110	+
ENSDARG00000097765	ENSDART00000156848	ENSDARE00001136951	3	39417191	39417301	+
ENSDARG00000097765	ENSDART00000156848	ENSDARE00001141564	3	39418772	39418909	+
ENSDARG00000097765	ENSDART00000156848	ENSDARE00001143965	3	39421163	39422641	+
ENSDARG00000106239	ENSDART00000178680	ENSDARE00001245037	3	40209815	40210187	+
ENSDARG00000106239	ENSDART00000178680	ENSDARE00001240655	3	40210517	40210550	+
ENSDARG00000097119	ENSDART00000154236	ENSDARE00001139112	3	40262647	40263295	-
ENSDARG00000097119	ENSDART00000154236	ENSDARE00001140290	3	40256004	40256428	-
ENSDARG00000097799	ENSDART00000156448	ENSDARE00001147377	3	42049515	42049563	-
ENSDARG00000097799	ENSDART00000156448	ENSDARE00001142813	3	42047583	42047658	-
ENSDARG00000097799	ENSDART00000156448	ENSDARE00001145264	3	42042635	42043415	-
ENSDARG00000097382	ENSDART00000156307	ENSDARE00001143306	3	42061609	42061747	-
ENSDARG00000097382	ENSDART00000156307	ENSDARE00001143398	3	42061049	42061135	-
ENSDARG00000097382	ENSDART00000156307	ENSDARE00001141397	3	42058309	42058436	-
ENSDARG00000097382	ENSDART00000156307	ENSDARE00001148410	3	42058161	42058214	-
ENSDARG00000097382	ENSDART00000156307	ENSDARE00001138474	3	42054048	42054133	-
ENSDARG00000097382	ENSDART00000156307	ENSDARE00001141044	3	42053758	42053838	-
ENSDARG00000097382	ENSDART00000156307	ENSDARE00001146891	3	42052352	42052813	-
ENSDARG00000097610	ENSDART00000155738	ENSDARE00001144119	3	42073470	42074155	-
ENSDARG00000097610	ENSDART00000155738	ENSDARE00001140383	3	42070852	42070914	-
ENSDARG00000109142	ENSDART00000174828	ENSDARE00001240191	3	42482967	42483070	-
ENSDARG00000109142	ENSDART00000174828	ENSDARE00001236230	3	42481179	42482475	-
ENSDARG00000108280	ENSDART00000179165	ENSDARE00001245615	3	42494601	42494728	+
ENSDARG00000108280	ENSDART00000179165	ENSDARE00001241710	3	42501830	42501977	+
ENSDARG00000108280	ENSDART00000179165	ENSDARE00001244439	3	42508215	42509041	+
ENSDARG00000108986	ENSDART00000176655	ENSDARE00001238991	3	42985451	42985552	-
ENSDARG00000108986	ENSDART00000176655	ENSDARE00001244573	3	42960775	42961185	-
ENSDARG00000099842	ENSDART00000169061	ENSDARE00001194002	3	43010248	43010569	+
ENSDARG00000099842	ENSDART00000169061	ENSDARE00001190989	3	43053208	43054025	+
ENSDARG00000098491	ENSDART00000170230	ENSDARE00001179147	3	43188480	43188526	-
ENSDARG00000098491	ENSDART00000170230	ENSDARE00001206209	3	43188297	43188355	-
ENSDARG00000098491	ENSDART00000170230	ENSDARE00001186787	3	43186558	43186583	-
ENSDARG00000098491	ENSDART00000170230	ENSDARE00001189727	3	43185084	43185105	-
ENSDARG00000098491	ENSDART00000170230	ENSDARE00001153795	3	43184849	43184883	-
ENSDARG00000098491	ENSDART00000170230	ENSDARE00001208064	3	43184634	43184759	-
ENSDARG00000098491	ENSDART00000170230	ENSDARE00001218827	3	43180863	43181065	-
ENSDARG00000098491	ENSDART00000170230	ENSDARE00001227426	3	43180661	43180755	-
ENSDARG00000098491	ENSDART00000170230	ENSDARE00001184448	3	43177794	43177909	-
ENSDARG00000098491	ENSDART00000170230	ENSDARE00001199110	3	43177539	43177710	-
ENSDARG00000102510	ENSDART00000170404	ENSDARE00001184836	3	44323548	44323643	-
ENSDARG00000102510	ENSDART00000170404	ENSDARE00001201781	3	44322055	44322145	-
ENSDARG00000102510	ENSDART00000170404	ENSDARE00001168419	3	44319601	44319769	-
ENSDARG00000102510	ENSDART00000170404	ENSDARE00001161321	3	44316356	44317203	-
ENSDARG00000102510	ENSDART00000157835	ENSDARE00001196950	3	44323548	44323687	-
ENSDARG00000102510	ENSDART00000157835	ENSDARE00001163475	3	44322026	44322111	-
ENSDARG00000102510	ENSDART00000157835	ENSDARE00001168419	3	44319601	44319769	-
ENSDARG00000102510	ENSDART00000157835	ENSDARE00001202262	3	44317005	44317203	-
ENSDARG00000102510	ENSDART00000157835	ENSDARE00001220669	3	44316561	44316895	-
ENSDARG00000102510	ENSDART00000161886	ENSDARE00001184630	3	44323548	44323665	-
ENSDARG00000102510	ENSDART00000161886	ENSDARE00001163238	3	44322026	44322145	-
ENSDARG00000102510	ENSDART00000161886	ENSDARE00001168419	3	44319601	44319769	-
ENSDARG00000102510	ENSDART00000161886	ENSDARE00001202262	3	44317005	44317203	-
ENSDARG00000102510	ENSDART00000161886	ENSDARE00001185422	3	44316739	44316895	-
ENSDARG00000102510	ENSDART00000168000	ENSDARE00001196950	3	44323548	44323687	-
ENSDARG00000102510	ENSDART00000168000	ENSDARE00001163238	3	44322026	44322145	-
ENSDARG00000102510	ENSDART00000168000	ENSDARE00001169204	3	44320948	44321080	-
ENSDARG00000102510	ENSDART00000168000	ENSDARE00001168419	3	44319601	44319769	-
ENSDARG00000102510	ENSDART00000168000	ENSDARE00001199960	3	44316879	44317203	-
ENSDARG00000102510	ENSDART00000161405	ENSDARE00001165747	3	44323548	44323714	-
ENSDARG00000102510	ENSDART00000161405	ENSDARE00001163238	3	44322026	44322145	-
ENSDARG00000102510	ENSDART00000161405	ENSDARE00001169204	3	44320948	44321080	-
ENSDARG00000102510	ENSDART00000161405	ENSDARE00001168419	3	44319601	44319769	-
ENSDARG00000102510	ENSDART00000161405	ENSDARE00001160652	3	44318415	44318457	-
ENSDARG00000102510	ENSDART00000161405	ENSDARE00001225220	3	44317123	44317203	-
ENSDARG00000102510	ENSDART00000167103	ENSDARE00001211710	3	44323548	44323634	-
ENSDARG00000102510	ENSDART00000167103	ENSDARE00001201781	3	44322055	44322145	-
ENSDARG00000102510	ENSDART00000167103	ENSDARE00001169204	3	44320948	44321080	-
ENSDARG00000102510	ENSDART00000167103	ENSDARE00001222079	3	44319600	44319769	-
ENSDARG00000095258	ENSDART00000163736	ENSDARE00001180269	3	44853480	44853659	+
ENSDARG00000095258	ENSDART00000163736	ENSDARE00001187626	3	44860771	44860859	+
ENSDARG00000095258	ENSDART00000163736	ENSDARE00001179632	3	44860952	44861254	+
ENSDARG00000106761	ENSDART00000178240	ENSDARE00001246818	3	44854623	44855882	-
ENSDARG00000106761	ENSDART00000178240	ENSDARE00001248035	3	44854492	44854529	-
ENSDARG00000106761	ENSDART00000176919	ENSDARE00001241343	3	44855667	44855882	-
ENSDARG00000106761	ENSDART00000176919	ENSDARE00001239330	3	44854623	44855575	-
ENSDARG00000106761	ENSDART00000176919	ENSDARE00001248035	3	44854492	44854529	-
ENSDARG00000109048	ENSDART00000177103	ENSDARE00001245701	3	45882244	45882401	-
ENSDARG00000109048	ENSDART00000177103	ENSDARE00001235559	3	45881749	45882148	-
ENSDARG00000109048	ENSDART00000177103	ENSDARE00001238812	3	45880586	45880993	-
ENSDARG00000109048	ENSDART00000175503	ENSDARE00001245701	3	45882244	45882401	-
ENSDARG00000109048	ENSDART00000175503	ENSDARE00001238397	3	45882053	45882148	-
ENSDARG00000109048	ENSDART00000175503	ENSDARE00001238988	3	45881749	45881878	-
ENSDARG00000109048	ENSDART00000175503	ENSDARE00001238812	3	45880586	45880993	-
ENSDARG00000097880	ENSDART00000156649	ENSDARE00001138382	3	45999303	45999383	+
ENSDARG00000097880	ENSDART00000156649	ENSDARE00001136125	3	46000675	46000706	+
ENSDARG00000097880	ENSDART00000156649	ENSDARE00001143650	3	46001768	46001814	+
ENSDARG00000097880	ENSDART00000156649	ENSDARE00001141631	3	46001897	46001943	+
ENSDARG00000097880	ENSDART00000156649	ENSDARE00001142694	3	46002034	46002340	+
ENSDARG00000097880	ENSDART00000156649	ENSDARE00001147751	3	46003612	46003701	+
ENSDARG00000097880	ENSDART00000156649	ENSDARE00001140157	3	46004999	46005095	+
ENSDARG00000097880	ENSDART00000156649	ENSDARE00001136239	3	46006409	46006568	+
ENSDARG00000097129	ENSDART00000154176	ENSDARE00001140713	3	46016632	46016895	+
ENSDARG00000097129	ENSDART00000154176	ENSDARE00001139301	3	46017352	46017438	+
ENSDARG00000097129	ENSDART00000154176	ENSDARE00001140813	3	46017803	46017859	+
ENSDARG00000097129	ENSDART00000154176	ENSDARE00001140553	3	46018087	46018632	+
ENSDARG00000097472	ENSDART00000153715	ENSDARE00001144516	3	46255209	46255286	-
ENSDARG00000097472	ENSDART00000153715	ENSDARE00001139399	3	46191242	46191336	-
ENSDARG00000097472	ENSDART00000153715	ENSDARE00001140392	3	46170131	46170311	-
ENSDARG00000097472	ENSDART00000153715	ENSDARE00001140642	3	46133410	46133473	-
ENSDARG00000097472	ENSDART00000153715	ENSDARE00001143277	3	46057746	46057839	-
ENSDARG00000097197	ENSDART00000155798	ENSDARE00001142102	3	47650011	47650541	+
ENSDARG00000097197	ENSDART00000155798	ENSDARE00001134791	3	47650900	47650963	+
ENSDARG00000097197	ENSDART00000155798	ENSDARE00001141184	3	47651247	47651372	+
ENSDARG00000097197	ENSDART00000155798	ENSDARE00001145101	3	47652334	47654123	+
ENSDARG00000097197	ENSDART00000156441	ENSDARE00001147680	3	47650503	47650541	+
ENSDARG00000097197	ENSDART00000156441	ENSDARE00001141389	3	47650672	47650707	+
ENSDARG00000097197	ENSDART00000156441	ENSDARE00001134791	3	47650900	47650963	+
ENSDARG00000097197	ENSDART00000156441	ENSDARE00001141184	3	47651247	47651372	+
ENSDARG00000097197	ENSDART00000156441	ENSDARE00001142357	3	47652334	47652925	+
ENSDARG00000109098	ENSDART00000174979	ENSDARE00001246054	3	47881231	47882048	-
ENSDARG00000109098	ENSDART00000174979	ENSDARE00001235736	3	47880988	47881134	-
ENSDARG00000109098	ENSDART00000174979	ENSDARE00001245864	3	47879743	47880059	-
ENSDARG00000095080	ENSDART00000157418	ENSDARE00001175325	3	48273425	48273513	-
ENSDARG00000095080	ENSDART00000157418	ENSDARE00001170082	3	48273268	48273333	-
ENSDARG00000095080	ENSDART00000157418	ENSDARE00001173010	3	48272743	48272928	-
ENSDARG00000095080	ENSDART00000157418	ENSDARE00001214873	3	48272255	48272508	-
ENSDARG00000095080	ENSDART00000161413	ENSDARE00001011399	3	48274628	48274664	-
ENSDARG00000095080	ENSDART00000161413	ENSDARE00001182645	3	48273444	48273513	-
ENSDARG00000095080	ENSDART00000161413	ENSDARE00001170257	3	48273264	48273333	-
ENSDARG00000095080	ENSDART00000161413	ENSDARE00001027685	3	48272743	48272997	-
ENSDARG00000095080	ENSDART00000161413	ENSDARE00001164062	3	48272263	48272508	-
ENSDARG00000095080	ENSDART00000146387	ENSDARE00001011399	3	48274628	48274664	-
ENSDARG00000095080	ENSDART00000146387	ENSDARE00001175325	3	48273425	48273513	-
ENSDARG00000095080	ENSDART00000146387	ENSDARE00001170257	3	48273264	48273333	-
ENSDARG00000095080	ENSDART00000146387	ENSDARE00001027685	3	48272743	48272997	-
ENSDARG00000095080	ENSDART00000146387	ENSDARE00001164062	3	48272263	48272508	-
ENSDARG00000095080	ENSDART00000163918	ENSDARE00001212920	3	48273425	48273511	-
ENSDARG00000095080	ENSDART00000163918	ENSDARE00001170082	3	48273268	48273333	-
ENSDARG00000095080	ENSDART00000163918	ENSDARE00001158183	3	48272743	48272981	-
ENSDARG00000095080	ENSDART00000163918	ENSDARE00001155967	3	48272265	48272508	-
ENSDARG00000095080	ENSDART00000169278	ENSDARE00001183483	3	48274628	48274674	-
ENSDARG00000095080	ENSDART00000169278	ENSDARE00001175325	3	48273425	48273513	-
ENSDARG00000095080	ENSDART00000169278	ENSDARE00001170082	3	48273268	48273333	-
ENSDARG00000095080	ENSDART00000169278	ENSDARE00001210538	3	48272268	48272508	-
ENSDARG00000095080	ENSDART00000158229	ENSDARE00001022955	3	48274628	48274676	-
